user,repo,fun_exported
stefanedwards,lemon,reposition_legend
stefanedwards,lemon,scale_x_symmetric
stefanedwards,lemon,scale_y_symmetric
wilkelab,cowplot,GeomDrawGrob
wilkelab,cowplot,add_sub
wilkelab,cowplot,agg_null_device
wilkelab,cowplot,align_margin
wilkelab,cowplot,align_plots
wilkelab,cowplot,as_grob
wilkelab,cowplot,as_gtable
wilkelab,cowplot,axis_canvas
wilkelab,cowplot,background_grid
wilkelab,cowplot,cairo_null_device
wilkelab,cowplot,circle_key_glyph
wilkelab,cowplot,draw_figure_label
wilkelab,cowplot,draw_grob
wilkelab,cowplot,draw_image
wilkelab,cowplot,draw_label
wilkelab,cowplot,draw_line
wilkelab,cowplot,draw_plot
wilkelab,cowplot,draw_plot_label
wilkelab,cowplot,draw_text
wilkelab,cowplot,get_legend
wilkelab,cowplot,get_panel
wilkelab,cowplot,get_panel_component
wilkelab,cowplot,get_plot_component
wilkelab,cowplot,get_subtitle
wilkelab,cowplot,get_title
wilkelab,cowplot,get_x_axis
wilkelab,cowplot,get_y_axis
wilkelab,cowplot,ggdraw
wilkelab,cowplot,ggsave2
wilkelab,cowplot,gtable_remove_grobs
wilkelab,cowplot,gtable_squash_cols
wilkelab,cowplot,gtable_squash_rows
wilkelab,cowplot,insert_xaxis_grob
wilkelab,cowplot,insert_yaxis_grob
wilkelab,cowplot,panel_border
wilkelab,cowplot,pdf_null_device
wilkelab,cowplot,plot_component_names
wilkelab,cowplot,plot_components
wilkelab,cowplot,plot_grid
wilkelab,cowplot,plot_to_gtable
wilkelab,cowplot,png_null_device
wilkelab,cowplot,rectangle_key_glyph
wilkelab,cowplot,save_plot
wilkelab,cowplot,set_null_device
wilkelab,cowplot,stamp
wilkelab,cowplot,stamp_bad
wilkelab,cowplot,stamp_good
wilkelab,cowplot,stamp_ugly
wilkelab,cowplot,stamp_wrong
wilkelab,cowplot,theme_cowplot
wilkelab,cowplot,theme_half_open
wilkelab,cowplot,theme_map
wilkelab,cowplot,theme_minimal_grid
wilkelab,cowplot,theme_minimal_hgrid
wilkelab,cowplot,theme_minimal_vgrid
wilkelab,cowplot,theme_nothing
aloy,qqplotr,GeomQqBand
aloy,qqplotr,StatPpBand
aloy,qqplotr,StatPpLine
aloy,qqplotr,StatPpPoint
aloy,qqplotr,StatQqBand
aloy,qqplotr,StatQqLine
aloy,qqplotr,StatQqPoint
aloy,qqplotr,geom_qq_band
aloy,qqplotr,runShinyExample
aloy,qqplotr,stat_pp_band
aloy,qqplotr,stat_pp_line
aloy,qqplotr,stat_pp_point
aloy,qqplotr,stat_qq_band
aloy,qqplotr,stat_qq_line
aloy,qqplotr,stat_qq_point
mitchelloharawild,ggquiver,GeomQuiver
mitchelloharawild,ggquiver,StatQuiver
mitchelloharawild,ggquiver,geom_quiver
mitchelloharawild,ggquiver,stat_quiver
eliocamp,ggperiodic,filter
eliocamp,ggperiodic,get_period
eliocamp,ggperiodic,is.periodic
eliocamp,ggperiodic,periodic
eliocamp,ggperiodic,qwrap
eliocamp,ggperiodic,setperiodic
eliocamp,ggperiodic,setunperiodic
eliocamp,ggperiodic,unperiodic
eliocamp,ggperiodic,wrap
erocoar,ggpol,FacetShare
erocoar,ggpol,GeomArcbar
erocoar,ggpol,GeomBartext
erocoar,ggpol,GeomBoxJitter
erocoar,ggpol,GeomCircle
erocoar,ggpol,GeomConfmat
erocoar,ggpol,GeomParliament
erocoar,ggpol,GeomTshighlight
erocoar,ggpol,StatArcbar
erocoar,ggpol,StatBoxJitter
erocoar,ggpol,StatCircle
erocoar,ggpol,StatConfmat
erocoar,ggpol,StatParliament
erocoar,ggpol,facet_share
erocoar,ggpol,geom_arcbar
erocoar,ggpol,geom_bartext
erocoar,ggpol,geom_boxjitter
erocoar,ggpol,geom_circle
erocoar,ggpol,geom_confmat
erocoar,ggpol,geom_parliament
erocoar,ggpol,geom_tshighlight
erocoar,ggpol,stat_arcbar
erocoar,ggpol,stat_circle
erocoar,ggpol,stat_confmat
erocoar,ggpol,stat_parliament
mikabr,ggpirate,geom_pirate
dreamrs,esquisse,bs_theme_esquisse
dreamrs,esquisse,build_aes
dreamrs,esquisse,colorPicker
dreamrs,esquisse,downloads_labels
dreamrs,esquisse,dragulaInput
dreamrs,esquisse,dropInput
dreamrs,esquisse,esquisseContainer
dreamrs,esquisse,esquisse_container
dreamrs,esquisse,esquisse_header
dreamrs,esquisse,esquisse_server
dreamrs,esquisse,esquisse_ui
dreamrs,esquisse,esquisser
dreamrs,esquisse,ggcall
dreamrs,esquisse,ggplot_output
dreamrs,esquisse,ggplot_to_ppt
dreamrs,esquisse,i18n
dreamrs,esquisse,match_geom_args
dreamrs,esquisse,palettePicker
dreamrs,esquisse,ph
dreamrs,esquisse,potential_geoms
dreamrs,esquisse,potential_geoms_ref
dreamrs,esquisse,render_ggplot
dreamrs,esquisse,safe_ggplot
dreamrs,esquisse,save_ggplot_modal
dreamrs,esquisse,save_ggplot_server
dreamrs,esquisse,save_ggplot_ui
dreamrs,esquisse,set_i18n
dreamrs,esquisse,updateColorPicker
dreamrs,esquisse,updateDragulaInput
dreamrs,esquisse,updateDropInput
dreamrs,esquisse,updatePalettePicker
dreamrs,esquisse,which_pal_scale
nsgrantham,ggdark,dark_mode
nsgrantham,ggdark,dark_theme_bw
nsgrantham,ggdark,dark_theme_classic
nsgrantham,ggdark,dark_theme_dark
nsgrantham,ggdark,dark_theme_gray
nsgrantham,ggdark,dark_theme_grey
nsgrantham,ggdark,dark_theme_light
nsgrantham,ggdark,dark_theme_linedraw
nsgrantham,ggdark,dark_theme_minimal
nsgrantham,ggdark,dark_theme_test
nsgrantham,ggdark,dark_theme_void
nsgrantham,ggdark,get_geoms
nsgrantham,ggdark,invert_color
nsgrantham,ggdark,invert_colour
nsgrantham,ggdark,invert_geom_defaults
nsgrantham,ggdark,invert_theme_elements
earowang,sugrrants,"""%>%"""
earowang,sugrrants,FacetCalendar
earowang,sugrrants,GeomAcf
earowang,sugrrants,draw_key_acf
earowang,sugrrants,facet_calendar
earowang,sugrrants,frame_calendar
earowang,sugrrants,geom_acf
earowang,sugrrants,prettify
earowang,sugrrants,stat_acf
earowang,sugrrants,vars
Ryo-N7,tvthemes,attackOnTitan_pal
Ryo-N7,tvthemes,avatarTLA_pal
Ryo-N7,tvthemes,avatar_pal
Ryo-N7,tvthemes,bigHero6_pal
Ryo-N7,tvthemes,brooklyn99_pal
Ryo-N7,tvthemes,gravityFalls_pal
Ryo-N7,tvthemes,hilda_pal
Ryo-N7,tvthemes,import_avatar
Ryo-N7,tvthemes,import_gravitationFalls
Ryo-N7,tvthemes,import_rickAndMorty
Ryo-N7,tvthemes,import_simpsons
Ryo-N7,tvthemes,import_spongeBob
Ryo-N7,tvthemes,import_theLastAirbender
Ryo-N7,tvthemes,kimPossible_pal
Ryo-N7,tvthemes,paintBikiniBottom
Ryo-N7,tvthemes,parksAndRec_pal
Ryo-N7,tvthemes,rickAndMorty_pal
Ryo-N7,tvthemes,scale_color_attackOnTitan
Ryo-N7,tvthemes,scale_color_avatar
Ryo-N7,tvthemes,scale_color_avatarTLA
Ryo-N7,tvthemes,scale_color_bigHero6
Ryo-N7,tvthemes,scale_color_brooklyn99
Ryo-N7,tvthemes,scale_color_gravityFalls
Ryo-N7,tvthemes,scale_color_hilda
Ryo-N7,tvthemes,scale_color_kimPossible
Ryo-N7,tvthemes,scale_color_parksAndRec
Ryo-N7,tvthemes,scale_color_rickAndMorty
Ryo-N7,tvthemes,scale_color_simpsons
Ryo-N7,tvthemes,scale_color_spongeBob
Ryo-N7,tvthemes,scale_color_stevenUniverse
Ryo-N7,tvthemes,scale_color_westeros
Ryo-N7,tvthemes,scale_colour_attackOnTitan
Ryo-N7,tvthemes,scale_colour_avatar
Ryo-N7,tvthemes,scale_colour_avatarTLA
Ryo-N7,tvthemes,scale_colour_bigHero6
Ryo-N7,tvthemes,scale_colour_brooklyn99
Ryo-N7,tvthemes,scale_colour_gravityFalls
Ryo-N7,tvthemes,scale_colour_hilda
Ryo-N7,tvthemes,scale_colour_kimPossible
Ryo-N7,tvthemes,scale_colour_parksAndRec
Ryo-N7,tvthemes,scale_colour_rickAndMorty
Ryo-N7,tvthemes,scale_colour_simpsons
Ryo-N7,tvthemes,scale_colour_spongeBob
Ryo-N7,tvthemes,scale_colour_stevenUniverse
Ryo-N7,tvthemes,scale_colour_westeros
Ryo-N7,tvthemes,scale_fill_attackOnTitan
Ryo-N7,tvthemes,scale_fill_avatar
Ryo-N7,tvthemes,scale_fill_avatarTLA
Ryo-N7,tvthemes,scale_fill_bigHero6
Ryo-N7,tvthemes,scale_fill_brooklyn99
Ryo-N7,tvthemes,scale_fill_gravityFalls
Ryo-N7,tvthemes,scale_fill_hilda
Ryo-N7,tvthemes,scale_fill_kimPossible
Ryo-N7,tvthemes,scale_fill_parksAndRec
Ryo-N7,tvthemes,scale_fill_rickAndMorty
Ryo-N7,tvthemes,scale_fill_simpsons
Ryo-N7,tvthemes,scale_fill_spongeBob
Ryo-N7,tvthemes,scale_fill_stevenUniverse
Ryo-N7,tvthemes,scale_fill_westeros
Ryo-N7,tvthemes,simpsons_pal
Ryo-N7,tvthemes,spongeBob_pal
Ryo-N7,tvthemes,stevenUniverse_pal
Ryo-N7,tvthemes,theme_avatar
Ryo-N7,tvthemes,theme_brooklyn99
Ryo-N7,tvthemes,theme_hildaDay
Ryo-N7,tvthemes,theme_hildaDusk
Ryo-N7,tvthemes,theme_hildaNight
Ryo-N7,tvthemes,theme_parksAndRec
Ryo-N7,tvthemes,theme_parksAndRecLight
Ryo-N7,tvthemes,theme_parksAndRec_light
Ryo-N7,tvthemes,theme_rickAndMorty
Ryo-N7,tvthemes,theme_simpsons
Ryo-N7,tvthemes,theme_spongeBob
Ryo-N7,tvthemes,theme_theLastAirbender
Ryo-N7,tvthemes,westeros_pal
wilkox,ggfittext,geom_bar_text
wilkox,ggfittext,geom_fit_text
martin-borkovec,ggparty,geom_edge
martin-borkovec,ggparty,geom_edge_label
martin-borkovec,ggparty,geom_node_info
martin-borkovec,ggparty,geom_node_label
martin-borkovec,ggparty,geom_node_plot
martin-borkovec,ggparty,geom_node_splitvar
martin-borkovec,ggparty,get_predictions
martin-borkovec,ggparty,ggparty
wilkox,gggenes,geom_feature
wilkox,gggenes,geom_feature_label
wilkox,gggenes,geom_gene_arrow
wilkox,gggenes,geom_gene_label
wilkox,gggenes,geom_subgene_arrow
wilkox,gggenes,geom_subgene_label
wilkox,gggenes,geom_terminator
wilkox,gggenes,geom_terminator_label
wilkox,gggenes,make_alignment_dummies
wilkox,gggenes,theme_genes
wilkox,gggenes,theme_genes_flipped
thackl,gggenomes,"""%<>%"""
thackl,gggenomes,"""%>%"""
thackl,gggenomes,GeomFeatText
thackl,gggenomes,PositionPile
thackl,gggenomes,PositionSixframe
thackl,gggenomes,PositionStrand
thackl,gggenomes,PositionStrandpile
thackl,gggenomes,add_class
thackl,gggenomes,add_clusters
thackl,gggenomes,add_feats
thackl,gggenomes,add_links
thackl,gggenomes,add_seqs
thackl,gggenomes,add_subfeats
thackl,gggenomes,add_sublinks
thackl,gggenomes,as_feats
thackl,gggenomes,as_links
thackl,gggenomes,as_seqs
thackl,gggenomes,as_subfeats
thackl,gggenomes,as_sublinks
thackl,gggenomes,bins
thackl,gggenomes,check_strand
thackl,gggenomes,combine_strands
thackl,gggenomes,def_formats
thackl,gggenomes,def_names
thackl,gggenomes,def_types
thackl,gggenomes,drop_feat_layout
thackl,gggenomes,drop_layout
thackl,gggenomes,drop_link_layout
thackl,gggenomes,drop_seq_layout
thackl,gggenomes,ex
thackl,gggenomes,feats
thackl,gggenomes,feats0
thackl,gggenomes,flip
thackl,gggenomes,flip_seqs
thackl,gggenomes,flip_strand
thackl,gggenomes,focus
thackl,gggenomes,genes
thackl,gggenomes,geom_bin_label
thackl,gggenomes,geom_coverage
thackl,gggenomes,geom_feat
thackl,gggenomes,geom_feat_label
thackl,gggenomes,geom_feat_note
thackl,gggenomes,geom_feat_tag
thackl,gggenomes,geom_feat_text
thackl,gggenomes,geom_gene
thackl,gggenomes,geom_gene_label
thackl,gggenomes,geom_gene_note
thackl,gggenomes,geom_gene_tag
thackl,gggenomes,geom_gene_text
thackl,gggenomes,geom_link
thackl,gggenomes,geom_link_label
thackl,gggenomes,geom_link_line
thackl,gggenomes,geom_seq
thackl,gggenomes,geom_seq_break
thackl,gggenomes,geom_seq_label
thackl,gggenomes,geom_variant
thackl,gggenomes,geom_wiggle
thackl,gggenomes,get_seqs
thackl,gggenomes,gggenomes
thackl,gggenomes,has_vars
thackl,gggenomes,if_reverse
thackl,gggenomes,in_range
thackl,gggenomes,introduce
thackl,gggenomes,is_reverse
thackl,gggenomes,label_bp
thackl,gggenomes,layout
thackl,gggenomes,layout_genomes
thackl,gggenomes,layout_seqs
thackl,gggenomes,links
thackl,gggenomes,locate
thackl,gggenomes,pick
thackl,gggenomes,pick_by_tree
thackl,gggenomes,pick_seqs
thackl,gggenomes,pick_seqs_within
thackl,gggenomes,position_pile
thackl,gggenomes,position_sixframe
thackl,gggenomes,position_strand
thackl,gggenomes,position_strandpile
thackl,gggenomes,position_variant
thackl,gggenomes,pull_bins
thackl,gggenomes,pull_feats
thackl,gggenomes,pull_genes
thackl,gggenomes,pull_links
thackl,gggenomes,pull_seqs
thackl,gggenomes,pull_track
thackl,gggenomes,qc
thackl,gggenomes,qw
thackl,gggenomes,read_alitv
thackl,gggenomes,read_bed
thackl,gggenomes,read_blast
thackl,gggenomes,read_context
thackl,gggenomes,read_fai
thackl,gggenomes,read_feats
thackl,gggenomes,read_gbk
thackl,gggenomes,read_gff3
thackl,gggenomes,read_links
thackl,gggenomes,read_paf
thackl,gggenomes,read_seq_len
thackl,gggenomes,read_seqs
thackl,gggenomes,read_subfeats
thackl,gggenomes,read_sublinks
thackl,gggenomes,read_vcf
thackl,gggenomes,require_vars
thackl,gggenomes,scale_color_variant
thackl,gggenomes,scale_shape_variant
thackl,gggenomes,scale_x_bp
thackl,gggenomes,seqs
thackl,gggenomes,set_class
thackl,gggenomes,set_seqs
thackl,gggenomes,shift
thackl,gggenomes,split_by
thackl,gggenomes,strand_chr
thackl,gggenomes,strand_int
thackl,gggenomes,strand_lgl
thackl,gggenomes,strip_class
thackl,gggenomes,swap_if
thackl,gggenomes,swap_query
thackl,gggenomes,sync
thackl,gggenomes,theme_gggenomes_clean
thackl,gggenomes,track
thackl,gggenomes,track_ids
thackl,gggenomes,track_info
thackl,gggenomes,unnest_exons
thackl,gggenomes,vars_track
thackl,gggenomes,width
thackl,gggenomes,width0
thackl,gggenomes,write_gff3
wilkox,treemapify,GeomTreemap
wilkox,treemapify,GeomTreemapText
wilkox,treemapify,draw_key_rrect
wilkox,treemapify,geom_treemap
wilkox,treemapify,geom_treemap_subgroup2_border
wilkox,treemapify,geom_treemap_subgroup2_text
wilkox,treemapify,geom_treemap_subgroup3_border
wilkox,treemapify,geom_treemap_subgroup3_text
wilkox,treemapify,geom_treemap_subgroup_border
wilkox,treemapify,geom_treemap_subgroup_text
wilkox,treemapify,geom_treemap_text
wilkox,treemapify,treemapify
wilkox,treemapify,treemapify_fixed
yeukyul,lindia,gg_boxcox
yeukyul,lindia,gg_cooksd
yeukyul,lindia,gg_diagnose
yeukyul,lindia,gg_qqplot
yeukyul,lindia,gg_resX
yeukyul,lindia,gg_resfitted
yeukyul,lindia,gg_reshist
yeukyul,lindia,gg_resleverage
yeukyul,lindia,gg_scalelocation
yeukyul,lindia,plot_all
erocoar,gghalves,GeomHalfBoxplot
erocoar,gghalves,GeomHalfDotplot
erocoar,gghalves,GeomHalfPoint
erocoar,gghalves,GeomHalfPointPanel
erocoar,gghalves,GeomHalfViolin
erocoar,gghalves,StatHalfBindot
erocoar,gghalves,StatHalfPoint
erocoar,gghalves,StatHalfYdensity
erocoar,gghalves,geom_half_boxplot
erocoar,gghalves,geom_half_dotplot
erocoar,gghalves,geom_half_point
erocoar,gghalves,geom_half_point_panel
erocoar,gghalves,geom_half_violin
erocoar,gghalves,stat_half_ydensity
LKremer,ggpointdensity,"geom_pointdensity, stat_pointdensity"
oldlipe,ggsom,geom_class
oldlipe,ggsom,ggsom_aes
eliocamp,ggnewscale,new_scale
eliocamp,ggnewscale,new_scale_color
eliocamp,ggnewscale,new_scale_colour
eliocamp,ggnewscale,new_scale_fill
teunbrand,legendry,CoordGuided
teunbrand,legendry,Guide
teunbrand,legendry,GuideAxis
teunbrand,legendry,GuideAxisExt
teunbrand,legendry,GuideAxisLog
teunbrand,legendry,GuideColourbar
teunbrand,legendry,GuideColourbarCap
teunbrand,legendry,GuideGrid
teunbrand,legendry,GuideGridSwap
teunbrand,legendry,GuideGridZebra
teunbrand,legendry,GuideLegend
teunbrand,legendry,GuideLegendCross
teunbrand,legendry,coord_guided
teunbrand,legendry,elements_text
teunbrand,legendry,guide_axis_ext
teunbrand,legendry,guide_axis_log
teunbrand,legendry,guide_axis_minor
teunbrand,legendry,guide_axis_table
teunbrand,legendry,guide_axis_trunc
teunbrand,legendry,guide_axis_vanilla
teunbrand,legendry,guide_colourbar_cap
teunbrand,legendry,guide_colourbar_vanilla
teunbrand,legendry,guide_grid_swap
teunbrand,legendry,guide_grid_vanilla
teunbrand,legendry,guide_grid_zebra
teunbrand,legendry,guide_legend_cross
teunbrand,legendry,guide_legend_vanilla
thomas-neitmann,ggcharts,bar_chart
thomas-neitmann,ggcharts,column_chart
thomas-neitmann,ggcharts,diverging_bar_chart
thomas-neitmann,ggcharts,diverging_lollipop_chart
thomas-neitmann,ggcharts,dumbbell_chart
thomas-neitmann,ggcharts,ggcharts_get_default_color
thomas-neitmann,ggcharts,ggcharts_get_theme
thomas-neitmann,ggcharts,ggcharts_set_theme
thomas-neitmann,ggcharts,highlight_spec
thomas-neitmann,ggcharts,line_chart
thomas-neitmann,ggcharts,lollipop_chart
thomas-neitmann,ggcharts,pyramid_chart
thomas-neitmann,ggcharts,theme_coffee
thomas-neitmann,ggcharts,theme_ggcharts
thomas-neitmann,ggcharts,theme_hermit
thomas-neitmann,ggcharts,theme_ng
thomas-neitmann,ggcharts,theme_nightblue
benskov,humapr,geom_ais
benskov,humapr,geom_body
benskov,humapr,geom_organs
benskov,humapr,humap
marcmenem,ggshadow,GeomGlowLine
marcmenem,ggshadow,GeomGlowPath
marcmenem,ggshadow,GeomGlowPoint
marcmenem,ggshadow,GeomGlowStep
marcmenem,ggshadow,GeomShadowLine
marcmenem,ggshadow,GeomShadowPath
marcmenem,ggshadow,GeomShadowPoint
marcmenem,ggshadow,GeomShadowStep
marcmenem,ggshadow,geom_glowline
marcmenem,ggshadow,geom_glowpath
marcmenem,ggshadow,geom_glowpoint
marcmenem,ggshadow,geom_glowstep
marcmenem,ggshadow,geom_shadowline
marcmenem,ggshadow,geom_shadowpath
marcmenem,ggshadow,geom_shadowpoint
marcmenem,ggshadow,geom_shadowstep
marcmenem,ggshadow,scale_shadowcolour_binned
marcmenem,ggshadow,scale_shadowcolour_brewer
marcmenem,ggshadow,scale_shadowcolour_continuous
marcmenem,ggshadow,scale_shadowcolour_date
marcmenem,ggshadow,scale_shadowcolour_datetime
marcmenem,ggshadow,scale_shadowcolour_discrete
marcmenem,ggshadow,scale_shadowcolour_distiller
marcmenem,ggshadow,scale_shadowcolour_fermenter
marcmenem,ggshadow,scale_shadowcolour_gradient
marcmenem,ggshadow,scale_shadowcolour_gradient2
marcmenem,ggshadow,scale_shadowcolour_gradientn
marcmenem,ggshadow,scale_shadowcolour_grey
marcmenem,ggshadow,scale_shadowcolour_hue
marcmenem,ggshadow,scale_shadowcolour_identity
marcmenem,ggshadow,scale_shadowcolour_manual
marcmenem,ggshadow,scale_shadowcolour_ordinal
marcmenem,ggshadow,scale_shadowcolour_steps
marcmenem,ggshadow,scale_shadowcolour_steps2
marcmenem,ggshadow,scale_shadowcolour_stepsn
marcmenem,ggshadow,scale_shadowcolour_viridis_b
marcmenem,ggshadow,scale_shadowcolour_viridis_c
marcmenem,ggshadow,scale_shadowcolour_viridis_d
LCBC-UiO,ggseg,GeomBrain
LCBC-UiO,ggseg,as_brain_atlas
LCBC-UiO,ggseg,as_ggseg_atlas
LCBC-UiO,ggseg,atlas_type
LCBC-UiO,ggseg,brain_atlas
LCBC-UiO,ggseg,brain_join
LCBC-UiO,ggseg,brain_labels
LCBC-UiO,ggseg,brain_pal
LCBC-UiO,ggseg,brain_pals_info
LCBC-UiO,ggseg,brain_regions
LCBC-UiO,ggseg,display_brain_pal
LCBC-UiO,ggseg,geom_brain
LCBC-UiO,ggseg,ggseg
LCBC-UiO,ggseg,ggseg_atlas
LCBC-UiO,ggseg,is_brain_atlas
LCBC-UiO,ggseg,is_ggseg_atlas
LCBC-UiO,ggseg,position_brain
LCBC-UiO,ggseg,read_atlas_files
LCBC-UiO,ggseg,read_freesurfer_stats
LCBC-UiO,ggseg,read_freesurfer_table
LCBC-UiO,ggseg,reposition_brain
LCBC-UiO,ggseg,scale_brain
LCBC-UiO,ggseg,scale_brain2
LCBC-UiO,ggseg,scale_color_brain
LCBC-UiO,ggseg,scale_color_brain2
LCBC-UiO,ggseg,scale_colour_brain
LCBC-UiO,ggseg,scale_colour_brain2
LCBC-UiO,ggseg,scale_continous_brain
LCBC-UiO,ggseg,scale_fill_brain
LCBC-UiO,ggseg,scale_fill_brain2
LCBC-UiO,ggseg,scale_labs_brain
LCBC-UiO,ggseg,scale_x_brain
LCBC-UiO,ggseg,scale_y_brain
LCBC-UiO,ggseg,theme_brain
LCBC-UiO,ggseg,theme_brain2
LCBC-UiO,ggseg,theme_custombrain
LCBC-UiO,ggseg,theme_darkbrain
thomas-neitmann,mdthemes,as_md_theme
thomas-neitmann,mdthemes,md_theme_avatar
thomas-neitmann,mdthemes,md_theme_base
thomas-neitmann,mdthemes,md_theme_brooklyn99
thomas-neitmann,mdthemes,md_theme_bw
thomas-neitmann,mdthemes,md_theme_calc
thomas-neitmann,mdthemes,md_theme_classic
thomas-neitmann,mdthemes,md_theme_clean
thomas-neitmann,mdthemes,md_theme_cowplot
thomas-neitmann,mdthemes,md_theme_dark
thomas-neitmann,mdthemes,md_theme_economist
thomas-neitmann,mdthemes,md_theme_economist_white
thomas-neitmann,mdthemes,md_theme_excel
thomas-neitmann,mdthemes,md_theme_excel_new
thomas-neitmann,mdthemes,md_theme_few
thomas-neitmann,mdthemes,md_theme_fivethirtyeight
thomas-neitmann,mdthemes,md_theme_foundation
thomas-neitmann,mdthemes,md_theme_ft_rc
thomas-neitmann,mdthemes,md_theme_gdocs
thomas-neitmann,mdthemes,md_theme_gray
thomas-neitmann,mdthemes,md_theme_grey
thomas-neitmann,mdthemes,md_theme_half_open
thomas-neitmann,mdthemes,md_theme_hc
thomas-neitmann,mdthemes,md_theme_hildaDay
thomas-neitmann,mdthemes,md_theme_hildaDusk
thomas-neitmann,mdthemes,md_theme_hildaNight
thomas-neitmann,mdthemes,md_theme_igray
thomas-neitmann,mdthemes,md_theme_ipsum
thomas-neitmann,mdthemes,md_theme_ipsum_ps
thomas-neitmann,mdthemes,md_theme_ipsum_rc
thomas-neitmann,mdthemes,md_theme_ipsum_tw
thomas-neitmann,mdthemes,md_theme_light
thomas-neitmann,mdthemes,md_theme_linedraw
thomas-neitmann,mdthemes,md_theme_map_cow
thomas-neitmann,mdthemes,md_theme_map_gg
thomas-neitmann,mdthemes,md_theme_minimal
thomas-neitmann,mdthemes,md_theme_minimal_grid
thomas-neitmann,mdthemes,md_theme_minimal_hgrid
thomas-neitmann,mdthemes,md_theme_minimal_vgrid
thomas-neitmann,mdthemes,md_theme_modern_rc
thomas-neitmann,mdthemes,md_theme_nothing
thomas-neitmann,mdthemes,md_theme_pander
thomas-neitmann,mdthemes,md_theme_par
thomas-neitmann,mdthemes,md_theme_parksAndRec
thomas-neitmann,mdthemes,md_theme_parksAndRecLight
thomas-neitmann,mdthemes,md_theme_parksAndRec_light
thomas-neitmann,mdthemes,md_theme_rickAndMorty
thomas-neitmann,mdthemes,md_theme_simpsons
thomas-neitmann,mdthemes,md_theme_solarized
thomas-neitmann,mdthemes,md_theme_solarized_2
thomas-neitmann,mdthemes,md_theme_solid
thomas-neitmann,mdthemes,md_theme_spongeBob
thomas-neitmann,mdthemes,md_theme_stata
thomas-neitmann,mdthemes,md_theme_theLastAirbender
thomas-neitmann,mdthemes,md_theme_tufte
thomas-neitmann,mdthemes,md_theme_wsj
lepennec,ggwordcloud,geom_text_wordcloud
lepennec,ggwordcloud,geom_text_wordcloud_area
lepennec,ggwordcloud,ggwordcloud
lepennec,ggwordcloud,ggwordcloud2
lepennec,ggwordcloud,power_trans
jhrcook,ggasym,GeomAsymmat
jhrcook,ggasym,add_missing_combinations
jhrcook,ggasym,asymmetrise
jhrcook,ggasym,asymmetrise_stats
jhrcook,ggasym,asymmetrize
jhrcook,ggasym,asymmetrize_stats
jhrcook,ggasym,bind_missing_combs
jhrcook,ggasym,continuous_scale_asym
jhrcook,ggasym,factor_is_greater
jhrcook,ggasym,geom_asymmat
jhrcook,ggasym,get_other_combs
jhrcook,ggasym,is_grouped
jhrcook,ggasym,make_fill_df
jhrcook,ggasym,organize_levels
jhrcook,ggasym,prepare_data
jhrcook,ggasym,scale_fill_br_distiller
jhrcook,ggasym,scale_fill_br_gradient
jhrcook,ggasym,scale_fill_br_gradient2
jhrcook,ggasym,scale_fill_br_gradientn
jhrcook,ggasym,scale_fill_diag_distiller
jhrcook,ggasym,scale_fill_diag_gradient
jhrcook,ggasym,scale_fill_diag_gradient2
jhrcook,ggasym,scale_fill_diag_gradientn
jhrcook,ggasym,scale_fill_tl_distiller
jhrcook,ggasym,scale_fill_tl_gradient
jhrcook,ggasym,scale_fill_tl_gradient2
jhrcook,ggasym,scale_fill_tl_gradientn
jhrcook,ggasym,swap_cols
jhrcook,ggasym,which_level
jjchern,gglorenz,StatLorenz
jjchern,gglorenz,StatLorenzGeneralized
jjchern,gglorenz,annotate_ineq
jjchern,gglorenz,stat_lorenz
jjchern,gglorenz,stat_lorenz_generalized
hrbrmstr,hrbrthemes,"""%>%"""
hrbrmstr,hrbrthemes,flush_ticks
hrbrmstr,hrbrthemes,font_an
hrbrmstr,hrbrthemes,font_es
hrbrmstr,hrbrthemes,font_es_bold
hrbrmstr,hrbrthemes,font_es_light
hrbrmstr,hrbrthemes,font_gs
hrbrmstr,hrbrthemes,font_inter_bold
hrbrmstr,hrbrthemes,font_inter_italic
hrbrmstr,hrbrthemes,font_inter_medium
hrbrmstr,hrbrthemes,font_inter_medium_italic
hrbrmstr,hrbrthemes,font_inter_semibold
hrbrmstr,hrbrthemes,font_inter_thin
hrbrmstr,hrbrthemes,font_inter_thin_italic
hrbrmstr,hrbrthemes,font_ps
hrbrmstr,hrbrthemes,font_ps_light
hrbrmstr,hrbrthemes,font_pub
hrbrmstr,hrbrthemes,font_pub_bold
hrbrmstr,hrbrthemes,font_pub_light
hrbrmstr,hrbrthemes,font_pub_thin
hrbrmstr,hrbrthemes,font_rc
hrbrmstr,hrbrthemes,font_rc_light
hrbrmstr,hrbrthemes,ft_cols
hrbrmstr,hrbrthemes,ft_geom_defaults
hrbrmstr,hrbrthemes,ft_pal
hrbrmstr,hrbrthemes,ft_text_col
hrbrmstr,hrbrthemes,gg_check
hrbrmstr,hrbrthemes,import_econ_sans
hrbrmstr,hrbrthemes,import_goldman_sans
hrbrmstr,hrbrthemes,import_inter
hrbrmstr,hrbrthemes,import_plex_sans
hrbrmstr,hrbrthemes,import_public_sans
hrbrmstr,hrbrthemes,import_roboto_condensed
hrbrmstr,hrbrthemes,ipsum_pal
hrbrmstr,hrbrthemes,modern_geom_defaults
hrbrmstr,hrbrthemes,scale_color_ft
